sim	param	true	EMPIRE	rase	ess	mean_a	ratio
31	root_x	0.282176346636963	0.911017295752417	0.349237852935873	155.637299616824	2.3141098322055	0.237658142144668
31	root_y	0.333404114495826	-0.0710006786186035	3.50079470206029	335.488098253816	2.3141098322055	9.50015446676234
32	sigma_x	0.469010069500655	0.478954559211417	0.338794628079692	68.7584623463822	1.0749215690863	0.277638903487938
32	sigma_y	0.595487772952765	0.486168227913027	0.395631238289327	90.4937418406551	1.0749215690863	0.335618200307349
32	root_x	-1.6990347762088	-0.288068381827336	-0.865638185595433	128.558929560999	1.0749215690863	0.490511790743328
32	root_y	-0.219307008540553	-0.493374332053825	-0.356499775225023	137.221029024218	1.0749215690863	0.625574018803422
33	sigma_x	0.446522389771417	0.49350884455271	0.918004287898671	129.634379018884	1.90365290517727	1.05589755167398
33	sigma_y	0.256433139787987	0.244525134948671	0.650438934319513	159.625539442738	1.90365290517727	1.53648547476071
33	root_x	1.24202523061458	0.430810067502297	1.47997953197134	3600.09505946816	1.90365290517727	0.191585722649945
33	root_y	1.34787072429606	0.370959945949714	0.877184869571906	4843.50923379092	1.90365290517727	0.349206972330358
34	sigma_x	0.708308653673157	0.600735366240693	0.600665536307087	549.044914362044	0.0446067620998191	0.151972048919426
34	sigma_y	0.193496807245538	0.23387955431078	0.390811063431302	334.987137673583	0.0446067620998191	1.01972874382047
34	root_x	-1.18519973535449	-0.514350147035104	-0.887470117363538	3081.15099482353	0.0446067620998191	0.251206281194369
34	root_y	-0.294055244088481	0.195295374519428	-0.816862373867722	3828.781105442	0.0446067620998191	1.77792146302254
35	sigma_x	0.814496488776058	0.76891010167099	4.92942066709426	10.02210992538	7.06184590985782	5.05210794033218
35	sigma_y	0.398113693343475	0.496727470090129	3.31661803041347	24.1684037454398	7.06184590985782	7.330831332526
35	root_x	0.65380117578746	0.416892748118134	-7.87770689544765	5021.51890785633	7.06184590985782	13.049086461124
35	root_y	-0.808612222926597	0.214774888760276	1.70321850602084	5487.63937231735	7.06184590985782	3.10634771245036
36	sigma_x	0.445853093871847	0.558032816118989	0.617432396098861	36.1002707315858	3.14287799425414	0.384833714479801
36	sigma_y	0.320572684984654	0.289596820905287	1.48345850578471	8.54511183817865	3.14287799425414	3.62752622187922
36	root_x	0.184801998622186	0.777512301046594	1.86648898693235	475.419895133482	3.14287799425414	9.09993939918502
36	root_y	-1.2791501562252	-0.681131000593053	-1.84802645689772	619.361227497914	3.14287799425414	0.44472988405934
37	sigma_y	0.994495867984369	0.925544122890101	0.500526061048038	154.418997822928	-3.58938954881127	0.496703729838016
37	root_x	-1.12290426685403	-1.0741259620257	-1.08481076503634	3195.14718533234	-3.58938954881127	0.0339240868007496
37	root_y	-0.319796333533781	0.266667642972826	1.92863140945079	4388.52693106969	-3.58938954881127	7.03081151099896
38	sigma_x	0.973231073701754	0.937300628464044	0.811776580862601	357.741597057863	-2.53674244393458	0.165895332775442
38	sigma_y	0.172200008993968	0.160311743737778	0.123098943495363	293.126850770096	-2.53674244393458	0.285139738293075
38	root_x	0.15204339880479	-0.198511128356446	-3.46885646755427	3431.3239992416	-2.53674244393458	23.8149100508334
38	root_y	-1.07999408107173	-1.14055073467019	-1.22975117095965	3699.54382253932	-2.53674244393458	0.138664732069003
39	sigma_x	0.5486153177917	0.488225272528352	1.52523504266419	35.6751810805588	4.00932774079674	1.78015394977231
39	root_x	-0.674363015978303	0.658923759260586	3.52657459843703	3694.86826122741	4.00932774079674	6.22948992586879
39	root_y	1.16598879874968	0.230136976809661	3.39161499614016	4718.54971933774	4.00932774079674	1.90878866055753
40	sigma_x	0.709974562283605	0.61556398055568	0.95927185374555	34.1408508481459	5.66676032680768	0.351135526123767
40	root_x	-1.54450250582287	-0.213332670882234	-20.8742548154844	5273.20544784864	5.66676032680768	12.5151964705704
40	root_y	-0.0156262017271058	-0.451176510930385	0.0394142557290092	7186.02848914959	5.66676032680768	3.52231837380159
41	sigma_x	0.538856679573655	0.521017414646018	21.634547268216	30.5895875449858	0.0870415425058074	39.1489822587582
41	sigma_y	0.107626417884603	0.111493664960798	16.8272996163806	24.6205928230293	0.0870415425058074	155.349156156278
